Incident ID,Offence Code,CR Number,Victims,Crime Name1,Crime Name2,Crime Name3,Police District Name,Block Address,City,State,Zip Code,Place,Address Number,Street Prefix,Street Name,Street Suffix,Street Type,Start_Date_Time,End_Date_Time,Police District Number
201118992,2308,17005673,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,MONTGOMERY VILLAGE,300 BLK  COPLEY PL,GAITHERSBURG,MD,20878,Recreation Center,300,,COPLEY,,PL,2/1/2017 19:00,2/1/2017 19:15,6D
201118993,5311,17005655,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,WHEATON,11300 BLK  GALT AVE,SILVER SPRING,MD,20902,Street - Residential,11300,,GALT,,AVE,2/1/2017 18:30,,4D
201118994,1399,17005537,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,8100 BLK  SNOUFFER SCHOOL RD,GAITHERSBURG,MD,20879,Street - In vehicle,8100,,SNOUFFER SCHOOL,,RD,2/1/2017 4:55,,6D
201118995,4199,17005526,1,Crime Against Society,Liquor Law Violations,LIQUOR (DESCRIBE OFFENSE),WHEATON,11500 BLK  GRANDVIEW AVE,SILVER SPRING,MD,20902,Street - In vehicle,11500,,GRANDVIEW,,AVE,2/1/2017 2:06,,4D
201118996,2202,17005682,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,GERMANTOWN,22200 BLK  CREEKVIEW DR,GAITHERSBURG,MD,20882,Residence - Single Family,22200,,CREEKVIEW,,DR,2/1/2017 6:35,2/1/2017 20:50,5D
201118997,9199,17005625,1,Other,All Other Offenses,POLICE INFORMATION,WHEATON,2800 BLK  BLUE SPRUCE LA,SILVER SPRING,MD,20906,Residence - Nursing Home,2800,,BLUE SPRUCE,,LA,2/1/2017 15:47,2/1/2017 16:30,4D
201118998,5404,17005685,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,MONTGOMERY VILLAGE,16300 BLK  FREDERICK RD,GAITHERSBURG,MD,20855,Street - In vehicle,16300,,FREDERICK,,RD,2/1/2017 21:55,,6D
201118999,2308,17005646,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,SILVER SPRING,8600 BLK  COLESVILLE RD,SILVER SPRING,MD,20910,Restaurant,8600,,COLESVILLE,,RD,2/1/2017 16:50,2/1/2017 17:44,3D
201119000,9101,17005666,1,Other,All Other Offenses,SUDDEN DEATH,BETHESDA,7000 BLK  RAINSWOOD CT,BETHESDA,MD,20817,Residence - Single Family,7000,,RAINSWOOD,,CT,2/1/2017 18:57,,2D
201119001,5404,17005691,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,ROCKVILLE,15100 BLK  FREDERICK RD,ROCKVILLE,MD,20850,Street - In vehicle,15100,,FREDERICK,,RD,2/1/2017 22:56,2/1/2017 0:00,1D
201119002,2308,17005687,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,BETHESDA,10900 BLK  CONNECTICUT AVE,KENSINGTON,MD,20895,Residence - Apartment/Condo,10900,,CONNECTICUT,,AVE,2/1/2017 20:07,,2D
201119003,1399,17005694,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,400 BLK N FREDERICK AVE,GAITHERSBURG,MD,20878,Bank - ATM,400,N,FREDERICK,,AVE,2/1/2017 23:54,2/2/2017 0:40,6D
201119004,5404,17005700,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,GERMANTOWN,20500 BLK  GERMANTOWN RD,GERMANTOWN,MD,20886,Street - In vehicle,20500,,GERMANTOWN,,RD,2/2/2017 0:00,,5D
201119005,9108,17005702,1,Other,All Other Offenses,RECOVERED PROPERTY - MONT CO.,SILVER SPRING,3400 BLK  ROBEY TER,SILVER SPRING,MD,20904,Residence - Apartment/Condo,3400,,ROBEY,,TER,2/2/2017 1:15,,3D
201119006,9053,17005693,1,Other,All Other Offenses,LITTERING/TRASH DUMPING,ROCKVILLE,200 BLK N WASHINGTON ST,ROCKVILLE,MD,20850,Parking Garage - Commercial,200,N,WASHINGTON,,ST,2/1/2017 23:56,2/2/2017 0:05,1D
201119006,5707,17005693,1,Crime Against Society,Trespass of Real Property,TRESPASSING,ROCKVILLE,200 BLK N WASHINGTON ST,ROCKVILLE,MD,20850,Parking Garage - Commercial,200,N,WASHINGTON,,ST,2/1/2017 23:56,2/2/2017 0:05,1D
201119007,9056,17005692,1,Other,Not Mapped,FRAUD - FAILURE TO PAY,WHEATON,12300 BLK  GEORGIA AVE,SILVER SPRING,MD,20902,Bar/Night Club,12300,,GEORGIA,,AVE,2/1/2017 23:06,2/2/2017 1:34,4D
201119008,2408,17005690,1,Crime Against Property,Stolen Property Offenses,AUTO THEFT - POSSESS STOLEN VEHICLE,MONTGOMERY VILLAGE,400 BLK  QUINCE ORCHARD RD,GAITHERSBURG,MD,,Parking Lot - Commercial,400,,QUINCE ORCHARD,,RD,2/1/2017 22:09,,6D
201119009,3562,17005706,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,ROCKVILLE,7900 BLK  N270 X6 TO X8 HWY,GAITHERSBURG,MD,20850,Street - In vehicle,7900,,N270 X6 TO X8,,HWY,2/2/2017 2:39,2/2/2017 0:00,1D
201119009,4104,17005706,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,ROCKVILLE,7900 BLK  N270 X6 TO X8 HWY,GAITHERSBURG,MD,20850,Street - In vehicle,7900,,N270 X6 TO X8,,HWY,2/2/2017 2:39,2/2/2017 0:00,1D
201119010,5404,17005533,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,BETHESDA,7600 BLK  WISCONSIN AVE,BETHESDA,MD,20814,Street - Commercial,7600,,WISCONSIN,,AVE,2/1/2017 3:32,,2D
201119011,9106,17005701,1,Other,All Other Offenses,MENTAL ILLNESS,SILVER SPRING,8300 BLK  GARLAND AVE,TAKOMA PARK,MD,20912,Residence - Apartment/Condo,8300,,GARLAND,,AVE,2/1/2017 22:12,2/2/2017 2:00,3D
201119012,5404,17005696,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,MONTGOMERY VILLAGE,500 BLK  DIAMONDBACK DR,GAITHERSBURG,MD,20878,Street - In vehicle,500,,DIAMONDBACK,,DR,2/1/2017 23:41,2/2/2017 1:40,6D
201119013,3504,17005340,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - HALLUCINOGEN - POSSESS,MONTGOMERY VILLAGE,9900 BLK  MEDICAL CENTER DR,ROCKVILLE,MD,20850,Hospital/Emergency Care Center,9900,,MEDICAL CENTER,,DR,1/31/2017 4:53,,6D
201119014,1201,17005709,1,Crime Against Property,Robbery,ROBBERY - BUSINESS-GUN,WHEATON,12300 BLK  GEORGIA AVE,SILVER SPRING,MD,20902,Retail - Drug Store/Pharmacy,12300,,GEORGIA,,AVE,2/2/2017 4:15,2/2/2017 4:30,4D
201119015,9106,17005710,1,Other,All Other Offenses,MENTAL ILLNESS,MONTGOMERY VILLAGE,1  BLK  WHETSTONE DR,GAITHERSBURG,MD,20877,Residence - Apartment/Condo,1,,WHETSTONE,,DR,2/2/2017 5:03,,6D
201119017,9105,17005591,1,Other,All Other Offenses,LOST PROPERTY,MONTGOMERY VILLAGE,1  BLK  CENTERWAY CT,GAITHERSBURG,MD,20879,Residence - Single Family,1,,CENTERWAY,,CT,2/1/2017 0:00,,6D
201119019,3550,17005588,1,Crime Against Society,Drug Equipment Violations,DRUGS - NARCOTIC EQUIP - POSSESS,ROCKVILLE,1  BLK  WADDINGTON CT,ROCKVILLE,MD,20850,Parking Lot - Residential,1,,WADDINGTON,,CT,2/1/2017 11:33,2/1/2017 12:00,1D
201119020,2305,17005719,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,13500 BLK  ORIENTAL ST,ROCKVILLE,MD,20853,Residence - Driveway,13500,,ORIENTAL,,ST,2/1/2017 20:00,2/2/2017 6:30,4D
201119021,2999,17005721,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),GERMANTOWN,19900 BLK  WILD CHERRY LA,GERMANTOWN,MD,20874,Residence - Single Family,19900,,WILD CHERRY,,LA,2/1/2017 20:30,2/2/2017 7:15,5D
201119022,2308,17005578,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,GERMANTOWN,22500 BLK  WIMS RD,CLARKSBURG,MD,20871,School/College - DO NOT USE,22500,,WIMS,,RD,2/1/2017 11:10,,5D
201119024,2589,17005718,1,Crime Against Property,Counterfeiting/Forgery,FORGERY (DESCRIBE OFFENSE),ROCKVILLE,800 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20850,Restaurant,800,,ROCKVILLE,,PIK,2/1/2017 6:12,2/2/2017 6:00,1D
201119025,4803,17005716,1,Crime Against Society,All Other Offenses,OBSTRUCT POLICE - MAKING FALSE REPORT,GERMANTOWN,13500 BLK  RICHTER FARM RD,GERMANTOWN,MD,20874,School/College - DO NOT USE,13500,,RICHTER FARM,,RD,2/2/2017 6:56,,5D
201119026,2404,17005724,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,WHEATON,1  BLK  HICKORY HILL CT,SILVER SPRING,MD,20906,Parking Lot - Residential,1,,HICKORY HILL,,CT,2/2/2017 1:01,2/2/2017 7:15,4D
201119026,2305,17005724,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,1  BLK  HICKORY HILL CT,SILVER SPRING,MD,20906,Parking Lot - Residential,1,,HICKORY HILL,,CT,2/2/2017 1:01,2/2/2017 7:15,4D
201119027,9106,17005717,1,Other,All Other Offenses,MENTAL ILLNESS,WHEATON,12600 BLK  VEIRS MILL RD,ROCKVILLE,MD,20853,Residence - Apartment/Condo,12600,,VEIRS MILL,,RD,2/2/2017 6:00,2/2/2017 6:17,4D
201119028,2305,17005732,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,18700 BLK  SEVERN RD,GAITHERSBURG,MD,20879,Residence - Driveway,18700,,SEVERN,,RD,2/1/2017 21:30,2/2/2017 8:00,6D
201119029,3532,17005728,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - COCAINE - POSSESS,BETHESDA,7500 BLK  HOLIDAY TER,BETHESDA,MD,20817,Residence - Single Family,7500,,HOLIDAY,,TER,2/2/2017 8:30,,2D
201119030,2399,17005733,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),GERMANTOWN,25000 BLK  GREENSBORO DR,DAMASCUS,MD,20872,Residence - Single Family,25000,,GREENSBORO,,DR,2/2/2017 8:42,,5D
201119031,2309,17005737,1,Crime Against Property,All other Larceny,LARCENY - FROM YARDS,SILVER SPRING,9400 BLK  CURRAN RD,SILVER SPRING,MD,20903,Residence - Single Family,9400,,CURRAN,,RD,2/2/2017 8:45,2/2/2017 8:53,3D
201119032,2303,17005227,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,MONTGOMERY VILLAGE,200 BLK  KENTLANDS BLV,GAITHERSBURG,MD,20878,Retail - Department/Discount Store,200,,KENTLANDS,,BLV,1/30/2017 13:15,1/30/2017 13:17,6D
201119034,2499,17005730,1,Crime Against Property,Motor Vehicle Theft,STOLEN VEHICLE (DESCRIBE OFFENSE),SILVER SPRING,3500 BLK  CASTLE WAY,SILVER SPRING,MD,20904,Residence - Single Family,3500,,CASTLE,,WAY,1/31/2017 23:00,2/1/2017 6:00,3D
201119035,2308,17005743,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,BETHESDA,5200 BLK  RIVER RD,BETHESDA,MD,20816,Grocery/Supermarket,5200,,RIVER,,RD,1/28/2017 16:30,1/28/2017 17:00,2D
201119037,2305,17005741,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,BETHESDA,10200 BLK  WESTLAKE DR,BETHESDA,MD,20817,Parking Lot - Residential,10200,,WESTLAKE,,DR,2/1/2017 22:00,2/1/2017 23:00,2D
201119038,1314,17005744,1,Crime Against Person,Aggravated Assault,ASSAULT - AGGRAVATED - GUN,WHEATON,3300 BLK N LEISURE WORLD BLV,SILVER SPRING,MD,20906,Residence - Apartment/Condo,3300,N,LEISURE WORLD,,BLV,2/2/2017 9:00,2/2/2017 9:30,4D
201119039,1313,17005746,1,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,MONTGOMERY VILLAGE,900 BLK  HILLSIDE LAKE TER,GAITHERSBURG,MD,20878,Residence -Townhouse/Duplex,900,,HILLSIDE LAKE,,TER,2/2/2017 10:20,,6D
201119040,1206,17005745,1,Crime Against Property,Robbery,ROBBERY - STREET-STRONG-ARM,GERMANTOWN,19700 BLK  GERMANTOWN RD,GERMANTOWN,MD,20874,Other/Unknown,19700,,GERMANTOWN,,RD,2/2/2017 10:15,,5D
201119041,2305,17005754,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,BETHESDA,5600 BLK  OVERLEA RD,BETHESDA,MD,20816,Residence - Driveway,5600,,OVERLEA,,RD,1/31/2017 19:30,2/1/2017 6:30,2D
201119042,9105,17005752,1,Other,All Other Offenses,LOST PROPERTY,WHEATON,14600 BLK  BAUER DR,ROCKVILLE,MD,20853,Other/Unknown,14600,,BAUER,,DR,8/15/2016 0:00,2/2/2017 9:00,4D
201119043,2204,17005753,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-RESIDENTIAL,MONTGOMERY VILLAGE,1  BLK  TULIP DR,GAITHERSBURG,MD,20877,Residence - Single Family,1,,TULIP,,DR,1/30/2017 21:00,2/2/2017 10:30,6D
201119044,9105,17005750,1,Other,All Other Offenses,LOST PROPERTY,GERMANTOWN,19100 BLK  GROTTO LA,GERMANTOWN,MD,20874,Parking Lot - Metro,19100,,GROTTO,,LA,2/2/2017 11:10,,5D
201119045,9106,17005757,1,Other,All Other Offenses,MENTAL ILLNESS,BETHESDA,7700 BLK  WOODMONT AVE,BETHESDA,MD,20814,Commercial - Office Building,7700,,WOODMONT,,AVE,2/2/2017 10:45,2/2/2017 11:00,2D
201119046,1211,17005764,1,Crime Against Property,Robbery,ROBBERY - BANKING-TYPE INST,WHEATON,3200 BLK  SPARTAN RD,OLNEY,MD,20832,Bank/S&L/Credit Union,3200,,SPARTAN,,RD,2/2/2017 10:55,,4D
201119047,2604,17005615,1,Crime Against Property,Impersonation,FRAUD - IMPERSONATION,WHEATON,4800 BLK  CHICHESTER HOUSE RD,OLNEY,MD,20832,Other/Unknown,4800,,CHICHESTER HOUSE,,RD,1/27/2017 9:00,,4D
201119048,2399,17005758,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),ROCKVILLE,200 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20850,Parking Lot - Metro,200,,ROCKVILLE,,PIK,1/19/2017 17:00,1/19/2017 17:00,1D
201119049,2699,17005766,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD (DESCRIBE OFFENSE),BETHESDA,9100 BLK  MOULTRIE PKW,POTOMAC,MD,20854,Other/Unknown,9100,,MOULTRIE,,PKW,1/20/2017 12:27,2/2/2017 12:27,2D
201119050,5404,17005650,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,WHEATON,12800 BLK  BLUET LA,SILVER SPRING,MD,20906,Street - In vehicle,12800,,BLUET,,LA,2/1/2017 17:41,,4D
201119051,5311,17005645,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,WHEATON,12300 BLK  GEORGIA AVE,SILVER SPRING,MD,20906,Retail - Other,12300,,GEORGIA,,AVE,2/1/2017 17:56,,4D
201119052,2605,17005765,1,Crime Against Property,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,SILVER SPRING,200 BLK  NORTHWEST TER,SILVER SPRING,MD,20901,Other/Unknown,200,,NORTHWEST,,TER,1/30/2017 18:00,,3D
201119053,2305,17005767,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,1  BLK  DAWN VIEW CT,SILVER SPRING,MD,20904,Parking Lot - Residential,1,,DAWN VIEW,,CT,2/1/2017 17:30,2/2/2017 5:00,4D
201119054,9108,17005771,1,Other,All Other Offenses,RECOVERED PROPERTY - MONT CO.,ROCKVILLE,14800 BLK  SOUTHLAWN LA,ROCKVILLE,MD,20850,Parking Lot - Commercial,14800,,SOUTHLAWN,,LA,2/2/2017 7:52,2/2/2017 7:52,1D
201119055,2305,17005777,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,CITY OF TAKOMA PARK,6500 BLK  NEW HAMPSHIRE AVE,,MD,20912,Parking Lot - Commercial,6500,,NEW HAMPSHIRE,,AVE,2/2/2017 12:50,2/2/2017 12:50,8D
201119056,2604,17005773,1,Crime Against Property,Impersonation,FRAUD - IMPERSONATION,BETHESDA,6400 BLK  EARLHAM DR,BETHESDA,MD,20817,Other/Unknown,6400,,EARLHAM,,DR,12/7/2016 0:00,12/8/2016 23:59,2D
201119057,9056,17005778,1,Other,Not Mapped,FRAUD - FAILURE TO PAY,GERMANTOWN,12000 BLK  WINDING CREEK WAY,GERMANTOWN,MD,20874,Street - Other,12000,,WINDING CREEK,,WAY,2/2/2017 12:00,,5D
201119058,5499,17005780,1,Other,NOT NIBRS CODE,TRAFFIC OFFENSES (DESCRIBE OFFENSE),MONTGOMERY VILLAGE,10000 BLK  S270 X11 TO X9 HWY,GAITHERSBURG,MD,20878,Other/Unknown,10000,,S270 X11 TO X9,,HWY,2/2/2017 12:20,,6D
201119060,1399,17005751,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,18900 BLK  SMOOTHSTONE WAY,MONTGOMERY VILLAGE,MD,20879,Residence - Apartment/Condo,18900,,SMOOTHSTONE,,WAY,2/2/2017 10:10,,6D
201119061,2399,17005768,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),BETHESDA,8800 BLK  MONARD DR,SILVER SPRING,MD,20910,Commercial - Industrial park,8800,,MONARD,,DR,1/1/2017 9:00,1/7/2017 17:00,2D
201119062,9105,17005786,1,Other,All Other Offenses,LOST PROPERTY,WHEATON,2900 BLK  BIRCHTREE LA,SILVER SPRING,MD,20906,Other/Unknown,2900,,BIRCHTREE,,LA,1/6/2017 15:00,1/13/2017 9:00,4D
201119063,9107,17005788,1,Other,All Other Offenses,MISSING PERSON,SILVER SPRING,8300 BLK  BARRON ST,TAKOMA PARK,MD,20912,Residence - Nursing Home,8300,,BARRON,,ST,2/2/2017 11:00,,3D
201119064,2604,17005787,1,Crime Against Property,Impersonation,FRAUD - IMPERSONATION,GERMANTOWN,11500 BLK  MOUNTAIN VIEW RD,DAMASCUS,MD,20872,Construction Site,11500,,MOUNTAIN VIEW,,RD,11/8/2016 11:50,11/14/2016 15:34,5D
201119065,9105,17005791,1,Other,All Other Offenses,LOST PROPERTY,SILVER SPRING,14900 BLK  OLD COLUMBIA PIK,BURTONSVILLE,MD,20904,Library,14900,,OLD COLUMBIA,,PIK,2/2/2017 12:00,2/2/2017 12:30,3D
201119066,1315,17005785,1,Crime Against Person,Aggravated Assault,ASSAULT - AGGRAVATED - OTHER,WHEATON,11100 BLK  GEORGIA AVE,SILVER SPRING,MD,20902,Residence - Apartment/Condo,11100,,GEORGIA,,AVE,2/2/2017 13:06,,4D
201119066,1399,17005785,2,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,WHEATON,11100 BLK  GEORGIA AVE,SILVER SPRING,MD,20902,Residence - Apartment/Condo,11100,,GEORGIA,,AVE,2/2/2017 13:06,,4D
201119068,2305,17005797,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,10000 BLK  FIELDS RD,GAITHERSBURG,MD,20878,Parking Garage - Commercial,10000,,FIELDS,,RD,2/2/2017 12:00,2/2/2017 12:45,6D
201119069,2605,17005792,1,Crime Against Property,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,BETHESDA,8600 BLK  GRANT ST,BETHESDA,MD,20817,Other/Unknown,8600,,GRANT,,ST,1/30/2017 18:00,1/31/2017 19:00,2D
201119070,2204,17005749,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-RESIDENTIAL,MONTGOMERY VILLAGE,200 BLK  FAIRBANKS DR,GAITHERSBURG,MD,20877,Residence - Apartment/Condo,200,,FAIRBANKS,,DR,2/1/2017 12:15,2/2/2017 1:00,6D
201119071,4104,17005680,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,SILVER SPRING,900 BLK  RICHMOND AVE,SILVER SPRING,MD,20910,Street - In vehicle,900,,RICHMOND,,AVE,2/1/2017 21:37,2/1/2017 21:37,3D
201119072,2303,17005634,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,ROCKVILLE,1600 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20850,Retail - Clothing,1600,,ROCKVILLE,,PIK,2/1/2017 14:28,2/1/2017 15:00,1D
201119072,4899,17005634,1,Crime Against Society,All Other Offenses,OBSTRUCT POLICE (DESCRIBE OFFENSE),ROCKVILLE,1600 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20850,Retail - Clothing,1600,,ROCKVILLE,,PIK,2/1/2017 14:28,2/1/2017 15:00,1D
201119072,5707,17005634,1,Crime Against Society,Trespass of Real Property,TRESPASSING,ROCKVILLE,1600 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20850,Retail - Department/Discount Store,1600,,ROCKVILLE,,PIK,2/1/2017 14:28,2/1/2017 15:00,1D
201119073,5212,17005417,1,Crime Against Society,Weapon Law Violations,WEAPON - POSSESSION,WHEATON,1900 BLK  WINEXBURG CT,SILVER SPRING,MD,20902,Parking Lot - Residential,1900,,WINEXBURG,,CT,1/31/2017 12:06,,4D
201119074,3564,17005484,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA (DESCRIBE OFFENSE),MONTGOMERY VILLAGE,10200 BLK  STEDWICK RD,MONTGOMERY VILLAGE,MD,,Street - In vehicle,10200,,STEDWICK,,RD,1/31/2017 20:01,,6D
201119075,2589,17005805,1,Crime Against Property,Counterfeiting/Forgery,FORGERY (DESCRIBE OFFENSE),GERMANTOWN,9200 BLK  HEATHER FIELD CT,GAITHERSBURG,MD,20882,Other/Unknown,9200,,HEATHER FIELD,,CT,1/25/2017 0:01,2/2/2017 16:00,5D
201119077,2303,17005812,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,BETHESDA,5300 BLK  WESTERN AVE,CHEVY CHASE,MD,20815,Retail - Clothing,5300,,WESTERN,,AVE,2/2/2017 15:16,2/2/2017 17:00,2D
201119080,3550,17005520,1,Crime Against Society,Drug Equipment Violations,DRUGS - NARCOTIC EQUIP - POSSESS,MONTGOMERY VILLAGE,17600 BLK  SHADY GROVE RD,DERWOOD,MD,20878,Street - In vehicle,17600,,SHADY GROVE,,RD,2/1/2017 0:38,2/1/2017 0:38,6D
201119080,3562,17005520,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,MONTGOMERY VILLAGE,17600 BLK  SHADY GROVE RD,DERWOOD,MD,20878,Street - In vehicle,17600,,SHADY GROVE,,RD,2/1/2017 0:38,2/1/2017 0:38,6D
201119081,5404,17005699,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,SILVER SPRING,200 BLK  UNIVERSITY BLV E,SILVER SPRING,MD,20903,Street - Commercial,200,,UNIVERSITY,E,BLV,2/1/2017 23:32,,3D
201119082,2699,17005821,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD (DESCRIBE OFFENSE),ROCKVILLE,200 BLK  WATKINS POND BLV,ROCKVILLE,MD,20850,Residence - Single Family,200,,WATKINS POND,,BLV,1/31/2017 9:00,1/31/2017 17:00,1D
201119083,3562,17005703,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,MONTGOMERY VILLAGE,7500 BLK  MUNCASTER MILL RD,GAITHERSBURG,MD,20878,Street - In vehicle,7500,,MUNCASTER MILL,,RD,2/2/2017 2:04,2/2/2017 2:04,6D
201119084,2305,17005827,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,11200 BLK  OAK LEAF DR,SILVER SPRING,MD,20904,Parking Lot - Residential,11200,,OAK LEAF,,DR,2/1/2017 18:30,2/2/2017 7:00,3D
201119086,5707,17005826,1,Crime Against Society,Trespass of Real Property,TRESPASSING,SILVER SPRING,1200 BLK E WEST HWY,SILVER SPRING,MD,20910,Retail - Other,1200,E,WEST,,HWY,2/2/2017 17:18,2/2/2017 17:18,3D
201119087,9105,17005829,1,Other,All Other Offenses,LOST PROPERTY,ROCKVILLE,1  BLK W MONTGOMERY AVE,ROCKVILLE,MD,20850,Grocery/Supermarket,1,W,MONTGOMERY,,AVE,1/30/2017 17:47,1/31/2017 17:47,1D
201119088,9105,17005231,1,Other,All Other Offenses,LOST PROPERTY,BETHESDA,7100 BLK  DEMOCRACY BLV,BETHESDA,MD,20817,Retail - Mall,7100,,DEMOCRACY,,BLV,1/28/2017 17:00,,2D
201119089,3562,17005704,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,WHEATON,2400 BLK  ENNALLS AVE,SILVER SPRING,MD,20902,Street - Commercial,2400,,ENNALLS,,AVE,2/2/2017 1:54,,4D
201119090,9199,17005813,1,Other,All Other Offenses,POLICE INFORMATION,MONTGOMERY VILLAGE,7900 BLK  QUEENAIR DR,GAITHERSBURG,MD,20879,Commercial - Industrial park,7900,,QUEENAIR,,DR,2/2/2017 15:45,,6D
201119092,2604,17005843,1,Crime Against Property,Impersonation,FRAUD - IMPERSONATION,MONTGOMERY VILLAGE,16900 BLK  OAKMONT AVE,GAITHERSBURG,MD,20879,Other/Unknown,16900,,OAKMONT,,AVE,2/2/2017 18:16,,6D
201119093,2399,17005847,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),WHEATON,17100 BLK  OLD VIC BLV,OLNEY,MD,20904,Other/Unknown,17100,,OLD VIC,,BLV,2/2/2017 17:45,,4D
201119094,2399,17005819,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),BETHESDA,7100 BLK  DEMOCRACY BLV,BETHESDA,MD,20817,Parking Lot - Commercial,7100,,DEMOCRACY,,BLV,2/2/2017 15:47,,2D
201119095,9105,17005850,1,Other,All Other Offenses,LOST PROPERTY,ROCKVILLE,1  BLK  MANNAKEE ST,ROCKVILLE,MD,20850,Other/Unknown,1,,MANNAKEE,,ST,2/2/2017 18:19,,1D
201119096,5309,17005837,1,Crime Against Society,All Other Offenses,PUBLIC PEACE - HARASSING COMMUNICATION,BETHESDA,3300 BLK  DECATUR AVE,KENSINGTON,MD,20895,Residence - Single Family,3300,,DECATUR,,AVE,2/2/2017 17:08,,2D
201119097,2399,17005852,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),ROCKVILLE,1  BLK W MONTGOMERY AVE,ROCKVILLE,MD,20850,Bank/S&L/Credit Union,1,W,MONTGOMERY,,AVE,2/1/2017 0:01,2/1/2017 23:59,1D
